"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27000","4117.6","4117.6","3900","3948.45","3978.05","3948.45","61","378.63","49.23","61840","-500","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","33300","5.5","5.5","5.5","5.5","5.5","5.5","4","26.64","0","2460","-80","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27200","0","0","0","1867.55","0","3837.5","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27300","0","0","0","3900","3900","3738.15","0","0","0","20","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27400","0","0","0","2040","0","3638.9","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27500","3505.15","3505.15","3395.75","3467.3","3467.3","3467.3","12","74.23","8.23","27560","140","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27600","0","0","0","3700","3700","3440.8","0","0","0","20","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27700","0","0","0","3800","3800","3342","0","0","0","40","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27800","0","0","0","1971.1","0","3243.4","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27900","0","0","0","3500","3500","3145","0","0","0","40","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28000","3120","3120","2900","2980","2980","2980","16","99.1","9.5","44960","-100","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28100","0","0","0","2181.55","0","2949.2","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28200","0","0","0","1902.55","1902.55","2851.8","0","0","0","200","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28300","0","0","0","2311.95","0","2754.85","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28400","0","0","0","3150","3150","2658.4","0","0","0","20","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28500","2580","2580","2400","2450","2450","2450","22","136.24","10.84","10820","140","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28600","0","0","0","2253.95","0","2467.3","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28700","0","0","0","2800","2800","2372.8","0","0","0","40","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28800","0","0","0","2688","2688","2279.1","0","0","0","20","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","28900","0","0","0","2430.3","0","2186.25","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29000","2150","2176.2","1930","1993.05","2027","1993.05","2408","14938.97","972.57","377160","-43520","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29100","0","0","0","2100","2100","2003.75","0","0","0","20","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29200","0","0","0","2377.1","2377.1","1914.2","0","0","0","40","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29300","0","0","0","2142.5","0","1826","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29400","0","0","0","2073.7","0","1739.2","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29500","1600","1600","1492.75","1507.7","1507.7","1507.7","17","105.46","5.16","23400","-200","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29600","0","0","0","1975","1975","1570.3","0","0","0","140","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29700","0","0","0","1874.7","0","1488.35","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29800","0","0","0","1282.95","1282.95","1408.3","0","0","0","180","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","29900","0","0","0","1748.4","0","1330.25","0","0","0","0","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30000","1206","1230.2","1020.05","1086.45","1103.55","1086.45","198","1231.14","43.14","47060","-1300","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30100","0","0","0","1208.8","1208.8","1180.05","0","0","0","40","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30200","1050","1050","915","933.9","933.9","933.9","13","81.04","2.52","1060","200","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30300","0","0","0","876.15","876.15","1039.2","0","0","0","100","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30400","0","0","0","976.35","976.35","972.3","0","0","0","60","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30500","805","805","640","690.4","705","690.4","470","2932.01","65.01","28880","840","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30600","652.2","652.2","601.05","618","618","618","11","68.7","1.38","1280","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30700","619.6","619.6","506.95","560","560","560","25","156.23","2.73","4740","-100","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30800","574.8","590","450.5","482.55","485.2","482.55","519","3247.45","50.41","10040","2460","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","30900","516.85","533.85","396.5","423.3","447.55","423.3","623","3903.21","53.07","7760","3220","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31000","510.2","510.2","341","369.65","385","369.65","13892","87202","1071.6","193780","39280","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31100","411","416.6","294","325.2","329.95","325.2","1013","6368.78","67.92","9380","2160","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31200","356.55","361.75","222.1","276.15","285","276.15","2983","18783.81","169.89","26220","13420","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31300","360.15","360.15","214","236.7","240.95","236.7","1680","10599.24","82.44","15440","3840","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31400","312","312","180.1","193.5","196","193.5","2011","12711.72","82.64","19720","8020","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31500","240.05","242.9","148.25","163.15","164.8","163.15","19703","124826.83","697.93","331140","48560","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31600","196.1","196.1","120.1","137.35","129.35","137.35","1215","7714.1","35.3","16280","3740","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31700","162.8","167","100.05","111.4","118.8","111.4","1918","12205.79","45.67","22640","5760","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31800","133.8","134.95","80","90.55","92","90.55","1799","11476.92","35.28","24000","3200","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","31900","118","118","66.95","73.05","75.1","73.05","461","2948.26","7.08","6320","-1300","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32000","88.7","98.2","54","58.8","60.1","58.8","20043","128541.68","266.48","335620","57500","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32100","90","90","40.8","46.1","44.4","46.1","190","1221.76","1.96","7660","880","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32200","65.5","70.7","30.5","35.2","33","35.2","752","4849.44","6.56","19860","-8900","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32300","40.25","44.8","25.95","28.15","25.95","28.15","234","1513.1","1.46","10800","-80","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32400","41.9","42.5","21","22.55","21","22.55","489","3171.31","2.59","17600","-1360","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32500","29.95","30","17","18.45","18","18.45","6645","43221.49","28.99","98240","-16060","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32600","25","25","13","13.1","13","13.1","34","221.79",".11","1080","20","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32700","23.95","23.95","10.5","10.85","11.55","10.85","45","294.42",".12","1960","-20","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32800","18","18","9.75","13.05","13.05","13.05","92","603.71",".19","10340","-80","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","32900","16","17","8","8","8","8","4","26.33",".01","900","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","33000","12.95","12.95","9.4","10.45","9.95","10.45","1380","9110.87","2.87","98800","-20","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","33100","6","6","6","6","6","6","3","19.86","0","1640","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","33200","6.05","9","6","6.05","6.05","6.05","7","46.49",".01","4380","0","30965.7"
"BANKNIFTY","12-Jun-2019","27-Jun-2019","CE","27100","0","0","0","1949.35","0","3936.9","0","0","0","0","0","30965.7"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27000","3915.9","4000.8","3660.2","3949.45","3960","3949.45","56","345.4","43","61860","20","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","33300","2","5.5","2","4.4","4.8","4.4","10","66.61",".01","2380","-80","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27200","0","0","0","1867.55","0","3842.4","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27300","0","0","0","3900","3900","3742.85","0","0","0","20","0","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27400","0","0","0","2040","0","3643.4","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27500","3321.95","3495","3157.95","3479.3","3480.8","3479.3","19","117.35","12.85","27420","-140","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27600","0","0","0","3700","3700","3444.7","0","0","0","20","0","-"
"BANKNIFTY","13-Jun-2019","27-Jun-2019","CE","27700","0","0","0","3800","3800","3345.55","0","0","0","40","0","-"
