"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27000","0","0","0","1769.45","0","3400.95","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","32400","0","0","0","224.75","0","128.55","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27200","0","0","0","1655.45","0","3206.9","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27300","0","0","0","1804.25","0","3110.5","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27400","0","0","0","1831.55","0","3014.6","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27500","0","0","0","1745.5","0","2919.25","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27600","0","0","0","1661","0","2824.45","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27700","0","0","0","1840.4","0","2730.35","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27800","0","0","0","1755","0","2637","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","27900","0","0","0","1963","0","2544.45","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28000","0","0","0","1880.75","0","2452.75","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28100","0","0","0","1988.6","0","2362","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28200","0","0","0","2115.7","0","2272.25","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28300","0","0","0","2136.55","0","2183.6","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28400","0","0","0","2199.95","2199.95","2096.15","0","0","0","220","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28500","0","0","0","1977.15","0","2009.95","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28600","0","0","0","1899.5","0","1925.1","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28700","0","0","0","1300","1300","1841.65","0","0","0","20","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28800","0","0","0","1748.65","0","1759.7","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","28900","0","0","0","1676.5","0","1679.35","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29000","2346","2346","2346","2346","2346","2346","1","6.27",".47","20","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29100","0","0","0","980","980","1523.65","0","0","0","520","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29200","0","0","0","1465.45","0","1449.65","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29300","0","0","0","834","834","1374.85","0","0","0","60","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29400","0","0","0","1334.1","0","1303.5","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29500","0","0","0","1271.05","0","1234.15","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29600","0","0","0","1209.8","0","1166.85","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29700","0","0","0","1150.35","0","1101.65","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29800","0","0","0","1092.7","0","1038.6","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","29900","0","0","0","1036.9","0","977.7","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30000","0","0","0","982.95","0","919","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30100","0","0","0","930.85","0","862.55","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30200","0","0","0","880.45","0","808.3","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30300","1182.85","1182.85","1182.85","1182.85","1182.85","1182.85","1","6.3",".24","20","20","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30400","0","0","0","785.45","0","706.45","0","0","0","0","0","-"
"BANKNIFTY","21-May-2019","06-Jun-2019","CE","30500","0","0","0","740.7","0","658.9","0","0","0","0","0","-"
