"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29900","0","0","0","1403.45","0","435.3","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30000","0","0","0","1487.3","0","484.9","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30100","0","0","0","1237.7","0","537.95","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30200","0","0","0","1315.7","0","594.3","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30300","0","0","0","1395.7","0","653.9","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30400","0","0","0","1477.45","0","716.65","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30500","0","0","0","1560.9","0","782.5","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30600","0","0","0","1246","0","851.3","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30700","0","0","0","1325.1","0","922.9","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30800","0","0","0","1406.1","0","998.65","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","30900","0","0","0","1488.95","0","1074.3","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","31000","0","0","0","1573.4","0","1153.6","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","31100","0","0","0","1476.2","0","1235.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","31200","0","0","0","1560.85","0","1318.55","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","31300","0","0","0","1489.5","0","1404","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","31400","0","0","0","1575.75","0","1491.1","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28300","0","0","0","988.7","0","38.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28400","0","0","0","1052.6","0","46.35","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28500","0","0","0","1118.5","0","56.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28600","0","0","0","1186.45","0","67.4","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28700","0","0","0","1256.3","0","80.5","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28800","0","0","0","1328.1","0","95.55","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28900","0","0","0","1402.9","0","112.75","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29000","300","300","135","146.95","135","146.95","84","490.64","3.44","860","860","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29100","0","0","0","1458.5","0","154.2","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29200","0","0","0","1541.9","0","179.85","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29300","0","0","0","1435.45","0","205.95","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29400","0","0","0","1520.4","0","236.25","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29500","0","0","0","1427.35","0","269.65","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29600","0","0","0","1514.65","0","306.15","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29700","0","0","0","1241.25","0","345.9","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","29800","0","0","0","1321.4","0","388.95","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","26700","0","0","0","270.1","0","0.6","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","26800","0","0","0","298.45","0","0.8","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","26900","0","0","0","328.85","0","1.1","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27000","0","0","0","361.35","0","1.5","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27100","0","0","0","396.05","0","2","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27200","0","0","0","432.95","0","2.7","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27300","0","0","0","472.1","0","3.55","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27400","0","0","0","513.5","0","4.65","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27500","0","0","0","557.2","0","6.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27600","0","0","0","603.2","0","7.85","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27700","0","0","0","651.4","0","10.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27800","0","0","0","702","0","12.75","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","27900","0","0","0","754.85","0","16.1","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28000","0","0","0","810","0","20.2","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28100","0","0","0","867.4","0","25.1","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","28200","0","0","0","927","0","31","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25100","0","0","0","47.5","0","0","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25200","0","0","0","49.25","0","0","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25300","0","0","0","63.4","0","0","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25400","0","0","0","68.1","0","0","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25500","0","0","0","78.9","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25600","0","0","0","68.55","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25700","0","0","0","82.05","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25800","0","0","0","96.4","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","25900","0","0","0","109.5","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","26-Mar-2019","11-Apr-2019","PE","26000","0","0","0","123.95","0","0.05","0","0","0","0","0","-"
