"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26200","0","0","0","107.35","0","0.05","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","32100","0","0","0","1523.25","0","2164.75","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26400","0","0","0","136.7","0","0.15","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26500","0","0","0","153.55","0","0.2","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26600","0","0","0","171.9","0","0.25","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26700","0","0","0","191.95","0","0.35","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26800","0","0","0","213.65","0","0.5","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","26900","0","0","0","237.15","0","0.7","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27000","0","0","0","263.4","0","1","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27100","0","0","0","289.5","0","1.35","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27200","0","0","0","318.75","0","1.85","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27300","0","0","0","350.05","0","2.5","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27400","0","0","0","383.45","0","3.3","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27500","0","0","0","419","0","4.4","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27600","0","0","0","456.7","0","5.85","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27700","0","0","0","496.6","0","7.6","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27800","0","0","0","538.75","0","9.9","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","27900","0","0","0","583.1","0","12.7","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28000","0","0","0","36.8","36.8","16.2","0","0","0","40","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28100","0","0","0","678.45","0","20.5","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28200","0","0","0","729.55","0","25.75","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28300","0","0","0","782.9","0","32.05","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28400","0","0","0","838.45","0","39.6","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28500","0","0","0","90","90","48.6","0","0","0","40","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28600","0","0","0","956.05","0","59.2","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28700","0","0","0","1018","0","71.55","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28800","0","0","0","1082.05","0","85.95","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","28900","0","0","0","1148.1","0","102.5","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29000","167.6","170.1","75.1","84.1","84.6","84.1","102","593.94","2.34","1760","1240","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29100","0","0","0","1286","0","142.9","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29200","0","0","0","1357.75","0","168.3","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29300","0","0","0","1432.55","0","194.15","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29400","276.3","290","165.75","165.75","165.75","165.75","11","65.22",".54","80","-40","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29500","253.75","253.75","177.75","181.9","179","181.9","5","29.7",".2","80","60","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29600","0","0","0","1489.95","0","294.8","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29700","403.45","403.45","300","300","300","300","2","12.02",".14","40","40","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29800","421.9","475","228.1","279.1","275.25","279.1","110","662.78","7.18","1640","1200","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","29900","0","0","0","1421","0","426.1","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","30000","352","374.95","300","358.65","374.95","358.65","6","36.43",".43","120","120","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","30100","451","451","451","451","451","451","1","6.11",".09","20","20","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","30200","0","0","0","1369.6","0","588.95","0","0","0","0","0","29860.8"
"BANKNIFTY","24-Apr-2019","09-May-2019","PE","30300","0","0","0","1439.3","0","650.15","0","0","0","0","0","29860.8"
