"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25000","0","0","0","1894.5","0","3918.95","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","30000","6","37.95","6","20.2","23.85","20.2","4600","27619.94","19.94","26180","26180","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25200","0","0","0","1804.85","0","3719.25","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25300","0","0","0","1719","0","3619.4","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25400","0","0","0","1634.65","0","3519.5","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25500","0","0","0","1932.75","0","3419.65","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25600","3150","3150","3150","3150","3150","3150","1","5.75",".63","20","20","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25700","0","0","0","1913.2","0","3219.95","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25800","0","0","0","1825","0","3120.05","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","25900","0","0","0","2049.7","0","3020.2","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26000","0","0","0","1963.25","0","2920.35","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26100","0","0","0","1878.15","0","2820.5","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26200","0","0","0","1794.45","0","2720.65","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26300","0","0","0","1712.3","0","2620.75","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26400","0","0","0","1631.7","0","2520.9","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26500","0","0","0","1552.75","0","2421.05","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26600","0","0","0","1475.6","0","2321.2","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26700","0","0","0","1400.25","0","2221.4","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26800","0","0","0","1250","1250","2121.6","0","0","0","20","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","26900","0","0","0","1255.15","0","2021.8","0","0","0","0","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27000","1544","1861","1530","1861","1861","1861","42","239.86","13.06","540","440","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27100","0","0","0","1220","1220","1822.5","0","0","0","20","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27200","1250","1745","1250","1668","1668","1668","145","836.33","47.53","4840","20","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27300","1250","1330","1250","1330","1330","1330","2","11.44",".52","120","40","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27400","1100","1200.6","1100","1200.6","1200.6","1200.6","3","17.12",".68","980","0","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27500","950","1430","940","1412.75","1420.45","1412.75","203","1165.06","48.56","5360","1100","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27600","803.9","1300","803.9","1274.9","1281.65","1274.9","59","338.94","13.26","5120","160","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27700","885","1224.95","873","1208.05","1224.95","1208.05","187","1071.9","35.92","9560","680","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27800","705","1153.6","705","1123.4","1149.95","1123.4","204","1177.95","43.71","5520","20","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","27900","569.7","1074.05","569.7","1012.1","1027.15","1012.1","289","1667.42","54.8","4560","-920","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28000","530","974.55","500.55","926.05","940","926.05","1483","8527.17","222.37","28960","-1320","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28100","477.05","874.4","477.05","835.2","853.4","835.2","222","1276.87","29.23","8720","480","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28200","346.4","814.2","329.8","749.35","762.35","749.35","1867","10756.52","226.64","28280","8320","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28300","304.85","732.15","290.55","671.45","685","671.45","2651","15277.18","272.52","25720","7560","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28400","250.05","645.15","226.25","592.45","595","592.45","5647","32523.76","448.8","32380","1660","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28500","219.35","563.9","180.45","514.75","509.85","514.75","20162","116305.79","1382.39","68200","8560","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28600","198.7","486.6","142.05","432.65","451.35","432.65","18358","106061.73","1053.97","20500","-4660","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28700","162.05","412.3","108.15","365.35","379.35","365.35","24826","143711.53","1210.29","36060","1060","28884.3"
"BANKNIFTY","13-Mar-2019","20-Mar-2019","CE","28800","112.45","348.5","84.35","302.45","306","302.45","30272","175649.88","1283.16","56620","29840","28884.3"
