"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25000","0","0","0","1852.45","0","2597.35","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","29100","2","2.55","2","2.55","2.55","2.55","40116","233491.65","16.53","2620","20","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25200","0","0","0","1760.3","0","2397.75","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25300","0","0","0","1673.25","0","2297.9","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25400","0","0","0","1587.75","0","2198.15","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25500","0","0","0","1893.15","0","2098.35","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25600","0","0","0","2061.3","0","1998.6","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25700","0","0","0","1975.8","0","1898.95","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25800","0","0","0","1891.6","0","1799.4","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","25900","0","0","0","2092.65","0","1700","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26000","1550","1550","1520","1542","1520","1542","5","27.54","1.54","100","100","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26100","0","0","0","1926.85","0","1502","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26200","0","0","0","1846.05","0","1403.7","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26300","0","0","0","1766.7","0","1306.05","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26400","0","0","0","1688.9","0","1209.35","0","0","0","0","0","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26500","700","1010","700","1010","1010","1010","29","158.85","5.15","500","500","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26600","600","980","600","980","980","980","5","27.33",".73","100","80","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26700","530","658.45","530","658.45","658.45","658.45","35","191.34","4.44","660","540","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26800","430","841.3","430","826.45","828.4","826.45","247","1356.19","32.27","6960","-160","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","26900","355","740","351.95","733.4","736.95","733.4","617","3379.39","59.93","10100","4820","27554.05"
"BANKNIFTY","05-Mar-2019","14-Mar-2019","CE","27000","301.75","661.5","285.3","646.75","634.3","646.75","6398","35116.17","566.97","52440","10980","27554.05"
