"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27000","0","0","0","146.55","0","3.05","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","33300","0","0","0","1848.7","0","2298.45","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27200","0","0","0","197.05","0","4.55","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27300","0","0","0","189.2","0","5.55","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27400","0","0","0","207.15","0","6.75","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27500","0","0","0","226.8","0","8.15","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27600","0","0","0","247.85","0","9.8","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27700","0","0","0","216.5","0","11.7","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27800","0","0","0","236.55","0","13.95","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","27900","0","0","0","257.95","0","16.6","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28000","0","0","0","215.15","0","19.65","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28100","0","0","0","232.35","0","23.15","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28200","0","0","0","252.8","0","27.15","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28300","0","0","0","274.55","0","31.75","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28400","0","0","0","297.65","0","37","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28500","0","0","0","323.25","0","42.95","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28600","0","0","0","349.05","0","49.7","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28700","0","0","0","375.15","0","57.3","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28800","0","0","0","404.1","0","65.8","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","28900","0","0","0","434.6","0","75.3","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","29000","0","0","0","466.65","0","85.9","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","04-Jul-2019","PE","29100","0","0","0","500.3","0","97.7","0","0","0","0","0","-"
