"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","07-May-2019","23-May-2019","CE","27700","0","0","0","2078.2","0","1704.25","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","32100","0","0","0","188.2","0","5.15","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","27900","0","0","0","1916.65","0","1521.7","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28000","0","0","0","2091","0","1432.7","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28100","0","0","0","2009.6","0","1345.45","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28200","0","0","0","2179.85","0","1260.2","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28300","0","0","0","2099.2","0","1177","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28400","0","0","0","2019.9","0","1096.15","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28500","0","0","0","1941.95","0","1017.8","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28600","0","0","0","1865.4","0","943.25","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28700","0","0","0","1790.3","0","869.1","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28800","0","0","0","1717.8","0","799.25","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","28900","0","0","0","1644.4","0","732.5","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29000","0","0","0","1574","0","669","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29100","0","0","0","1505.25","0","608.85","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29200","0","0","0","1438.15","0","552.05","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29300","0","0","0","1372.8","0","498.65","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29400","0","0","0","1309.1","0","448.6","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29500","900","1220.45","858.9","864.75","864.75","864.75","11","67.04","2.14","140","140","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29600","0","0","0","1187.1","0","358.95","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29700","0","0","0","1128.8","0","319.2","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29800","0","0","0","1072.25","0","282.65","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","29900","0","0","0","1017.55","0","249.25","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30000","928.1","928.1","501.55","594.35","600.45","594.35","56","343.85","7.85","1660","540","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30100","0","0","0","913.65","0","191.35","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30200","0","0","0","864.3","0","166.85","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30300","0","0","0","816.85","0","144.65","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30400","0","0","0","771.25","0","124.9","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30500","629.95","629.95","629.95","629.95","629.95","629.95","5","31.13",".63","300","100","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30600","0","0","0","685.4","0","91.85","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30700","0","0","0","333.05","333.05","78.25","0","0","0","60","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30800","0","0","0","606.55","0","66.35","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","30900","0","0","0","569.7","0","56.05","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31000","457.15","463.7","302.2","316.55","302.2","316.55","60","377.05","5.05","1260","820","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31100","0","0","0","500.95","0","39.4","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31200","0","0","0","469","0","32.8","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31300","0","0","0","438.65","0","27.2","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31400","0","0","0","315.4","315.4","22.45","0","0","0","2020","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31500","300","303","180","189.5","180","189.5","399","2535.53","21.83","7340","3120","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31600","0","0","0","415.15","0","15.1","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31700","0","0","0","530","0","12.25","0","0","0","0","0","29288.2"
"BANKNIFTY","07-May-2019","23-May-2019","CE","31800","0","0","0","498","0","9.95","0","0","0","0","0","29288.2"
