"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27000","0","0","0","2026.15","0","4206.95","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","33300","0","0","0","398.35","0","213.5","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27200","0","0","0","1933.05","0","4012.5","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27300","0","0","0","2070.8","0","3915.75","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27400","0","0","0","2104.55","0","3819.4","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27500","0","0","0","2025.3","0","3723.4","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27600","0","0","0","1947.4","0","3627.8","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27700","0","0","0","2116.35","0","3532.7","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27800","0","0","0","2037.5","0","3438.1","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","27900","0","0","0","1960.05","0","3344.05","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","28000","0","0","0","2154.45","0","3250.55","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","28100","0","0","0","2184.65","0","3157.75","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","28200","0","0","0","2106.3","0","3065.6","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","28300","0","0","0","2029.3","0","2974.2","0","0","0","0","0","-"
"BANKNIFTY","07-Jun-2019","04-Jul-2019","CE","28400","0","0","0","1953.6","0","2883.55","0","0","0","0","0","-"
